location_name,year_id,poverty_rate,median_hh_income,uninsured_rate,prop_under18,prop_over65
Illinois,2016,12.9699296683738,60960,6.47049837136545,0.22830997116831,0.146297253791126
Illinois,2017,12.5542878439376,62992,6.80862457316195,0.226143165029465,0.152131815416985
Illinois,2018,12.125123651602,65030,6.96127351457843,0.224141281586804,0.156230711996157
Illinois,2019,11.4807888559872,69187,7.39320249540833,0.222121114242381,0.161410187217765
Indiana,2010,13.5460925518357,47697,,0.25042408153585,0.127046195358306
Indiana,2011,14.1489324801081,48393,,0.248724484657716,0.128565129293021
Indiana,2012,15.6143007175649,46974,14.2899752716345,0.243129538738574,0.136053320818548
Indiana,2013,15.941340067118,47529,13.9520031596753,0.241601837921187,0.139377059648736
Indiana,2014,15.2424954548726,49446,11.9402975886996,0.240065000670774,0.14271861364241
Indiana,2015,14.5413778563279,50532,9.62784192733212,0.238642049162497,0.145826384356948
Indiana,2016,14.0852573776537,52314,8.11583748462489,0.237829096194467,0.14975592687108
Indiana,2017,13.4792089158486,54181,8.16631483242429,0.236099290546105,0.153579413747308
Indiana,2018,13.1392156980587,55746,8.26883078114173,0.234172978048912,0.157077878586549
Indiana,2019,11.9038179159577,57603,8.72251331480267,0.23282382822068,0.161086857097192
Iowa,2010,11.5992376516158,48872,,0.240028817077533,0.148073761374573
Iowa,2011,11.8501141414331,50451,,0.238997502198026,0.148508739009045
Iowa,2012,12.6918440938396,50957,8.39506164687487,0.235075561465702,0.15276173920511
Iowa,2013,12.6727546821675,52229,8.13444657378425,0.234099875227154,0.155197552691935
Iowa,2014,12.240715614753,53712,6.16686800091417,0.233524807169069,0.157904121043048
Iowa,2015,12.1586869912632,54736,5.0308221857408,0.233283150319521,0.160425160992721
Iowa,2016,11.7564586990959,56247,4.25730817092504,0.231910110495669,0.163889095359577
Iowa,2017,10.7280720337243,58570,4.70691729909847,0.232173267029298,0.166774379464611
Iowa,2018,11.2405385055134,59955,4.72334179989971,0.23236860156932,0.1704034510455
Iowa,2019,11.1676993780194,61691,5.01498434725381,0.228784147419867,0.175455695119284
Kansas,2010,12.4319355637711,49424,,0.254701745505777,0.130926993598827
Kansas,2011,12.6401604267561,50594,,0.253828614422189,0.131418569861727
Kansas,2012,13.9794811732324,50241,12.584483134519,0.249930957533252,0.136603249240706
Kansas,2013,13.9899321483418,50972,12.2710526510602,0.248981584729835,0.140370088429096
Kansas,2014,13.5644642736257,52504,10.2436411713726,0.248788490165877,0.143777541553591
